6727.TWO 亞泰金屬 現價:59.1
6728.TWO 上洋 現價:127.0
6732.TWO 昇佳電子 現價:298.5
6733.TWO 博晟生醫 現價:36.00
6735.TWO 美達科技 現價:51.6
6741.TWO 91APP*-KY 現價:100.5
6743.TW 安普新 現價:49.05
6747.TWO 亨泰光 現價:199.5
6751.TWO 智聯服務 現價:89.0
6752.TWO 叡揚 現價:122.0
6753.TW 龍德造船 現價:95.9
6754.TW 匯僑設計 現價:47.55
6756.TW 威鋒電子 現價:199.0
6757.TW 台灣虎航-創 現價:39.30
6761.TWO 穩得 現價:78.7
6762.TWO 達亞 現價:264.0
6763.TWO 綠界科技 現價:438.0
6767.TWO 台微醫 現價:41.05
6768.TW 志強-KY 現價:61.6
6770.TW 力積電 現價:27.25
6776.TW 展碁國際 現價:52.6
6781.TW AES-KY 現價:603
6782.TW 視陽 現價:156.0
6788.TWO 華景電 現價:125.0
6789.TW 采鈺 現價:204.0
6790.TW 永豐實 現價:38.40
6791.TWO 虎門科技 現價:86.0
6792.TW 詠業 現價:81.7
6796.TW 晉弘 現價:113.0
6799.TW 來頡 現價:152.5
6803.TWO 崑鼎 現價:312.5
6804.TWO 明係 現價:61.8
6806.TW 森崴能源 現價:95.8
6807.TW 峰源-KY 現價:25.60
6811.TWO 宏碁資訊 現價:283.0
6821.TWO 聯寶 現價:40.80
6823.TWO 濾能 現價:68.0
6829.TWO 千附精密 現價:126.5
6830.TW 汎銓 現價:168.0
6834.TW 天二科技 現價:26.25
6835.TW 圓裕 現價:39.75
6840.TWO 東研信超 現價:63.6
6841.TWO 長佳智能 現價:100.0
6843.TWO 進典 現價:68.0
6846.TWO 綠茵 現價:83.2
6854.TW 錼創科技-KY創 現價:102.0
6855.TWO 數泓科 現價:83.2
6859.TWO 伯特光 現價:127.0
6861.TW 睿生光電 現價:101.0
6863.TW 永道-KY 現價:137.0
6865.TWO 偉康科技 現價:66.7
6869.TW 雲豹能源-創 現價:85.5
6873.TW 泓德能源-創 現價:106.0
6874.TWO 倍力 現價:119.5
6877.TWO 鏵友益 現價:39.60
6902.TW 走著瞧-創 現價:172.0
7402.TWO 邑錡 現價:79.5
7556.TWO 意德士 現價:101.5
8011.TW 台通 現價:16.55
8016.TW 矽創 現價:233.5
8021.TW 尖點 現價:27.05
8024.TWO 佑華 現價:20.45
8027.TWO 鈦昇 現價:71.8
8028.TW 昇陽半導體 現價:55.4
8032.TWO 光菱 現價:31.35
8033.TW 雷虎 現價:52.5
8034.TWO 榮群 現價:19.00
8038.TWO 長園科 現價:41.80
8039.TW 台虹 現價:41.80
8040.TWO 九暘 現價:41.40
8042.TWO 金山電 現價:35.35
8043.TWO 蜜望實 現價:26.85
8044.TWO 網家 現價:40.40
8046.TW 南電 現價:231.0
8047.TWO 星雲 現價:11.40
8048.TWO 德勝 現價:76.0
8049.TWO 晶采 現價:35.80
8050.TWO 廣積 現價:101.5
8054.TWO 安國 現價:31.00
8059.TWO 凱碩 現價:13.75
8064.TWO 東捷 現價:17.50
8066.TWO 來思達 現價:29.05
8067.TWO 志旭 現價:14.70
8068.TWO 全達 現價:27.40
8069.TWO 元太 現價:181.0
8070.TW 長華* 現價:30.00
8071.TWO 能率網通 現價:15.60
8072.TW 陞泰 現價:25.45
8074.TWO 鉅橡 現價:19.00
8076.TWO 伍豐 現價:32.25
8077.TWO 洛碁 現價:34.90
8080.TWO 永利聯合 現價:10.40
8081.TW 致新 現價:229.5
8083.TWO 瑞穎 現價:147.0
8084.TWO 巨虹 現價:88.0
8085.TWO 福華 現價:41.15
8086.TWO 宏捷科 現價:87.5
8087.TWO 華鎂鑫 現價:50.1
8088.TWO 品安 現價:33.30
8089.TWO 康全電訊 現價:18.55
8091.TWO 翔名 現價:86.6
8092.TWO 建暐 現價:12.05
8093.TWO 保銳 現價:18.00
8096.TWO 擎亞 現價:10.60
8097.TWO 常珵 現價:51.9
8099.TWO 大世科 現價:49.70
8101.TW 華冠 現價:5.18
8103.TW 瀚荃 現價:36.80
8104.TW 錸寶 現價:35.30
8105.TW 凌巨 現價:13.65
8107.TWO 大億金茂 現價:16.15
8109.TWO 博大 現價:109.5
8110.TW 華東 現價:13.30
8111.TWO 立碁 現價:17.50
8112.TW 至上 現價:49.65
8112A.TW 至上甲特 現價:40.80
8114.TW 振樺電 現價:102.5
8121.TWO 越峰 現價:24.90
8131.TW 福懋科 現價:38.90
8147.TWO 正淩 現價:70.1
8150.TW 南茂 現價:36.30
8155.TWO 博智 現價:142.0
8163.TW 達方 現價:42.00
8171.TWO 天宇 現價:38.30
8176.TWO 智捷 現價:11.05
8182.TWO 加高 現價:29.70
8183.TWO 精星 現價:47.25
8201.TW 無敵 現價:19.30
8210.TW 勤誠 現價:230.0
8213.TW 志超 現價:44.35
8215.TW 明基材 現價:35.25
8222.TW 寶一 現價:43.25
8227.TWO 巨有科技 現價:156.0
8234.TWO 新漢 現價:49.40
8240.TWO 華宏 現價:32.35
8249.TW 菱光 現價:29.00
8255.TWO 朋程 現價:165.5
8261.TW 富鼎 現價:83.8
8271.TW 宇瞻 現價:50.5
8277.TWO 商丞 現價:11.20
8279.TWO 生展 現價:167.0
8284.TWO 三竹 現價:59.6
8289.TWO 泰藝 現價:36.20
8291.TWO 尚茂 現價:-
8299.TWO 群聯 現價:376.5
8341.TW 日友 現價:114.0
8342.TWO 益張 現價:57.5
8349.TWO 恒耀 現價:61.1
8349A.TWO 恒耀甲特 現價:42.50
8354.TWO 冠好 現價:14.35
8358.TWO 金居 現價:64.2
8367.TW 建新國際 現價:42.15
8374.TW 羅昇 現價:29.80
8383.TWO 千附 現價:38.00
8390.TWO 金益鼎 現價:47.90
8401.TWO 白紗科 現價:20.00
8403.TWO 盛弘 現價:35.25
8404.TW 百和興業-KY 現價:20.20
8409.TWO 商之器 現價:26.50
8410.TWO 森田 現價:53.3
8411.TW 福貞-KY 現價:14.00
8415.TWO 大國鋼 現價:33.25
8416.TWO 實威 現價:133.5
8418.TWO 捷必勝-KY 現價:8.94
8420.TWO 明揚 現價:78.2
8421.TWO 旭源 現價:12.90
8422.TW 可寧衛 現價:180.0
8423.TWO 保綠-KY 現價:23.00
8424.TWO 惠普 現價:67.4
8426.TWO 紅木-KY 現價:57.5
8429.TW 金麗-KY 現價:9.89
8431.TWO 匯鑽科 現價:59.0
8432.TWO 東生華 現價:45.35
8433.TWO 弘帆 現價:79.4
8435.TWO 鉅邁 現價:60.7
8436.TWO 大江 現價:158.5
8437.TWO 大地-KY 現價:92.2
8438.TW 昶昕 現價:27.60
8440.TWO 綠電 現價:36.40
8442.TW 威宏-KY 現價:76.0
8443.TW 阿瘦 現價:11.75
8444.TWO 綠河-KY 現價:37.65
8446.TWO 華研 現價:101.5
8450.TWO 霹靂 現價:23.70
8454.TW 富邦媒 現價:529
8455.TWO 大拓-KY 現價:-
8462.TW 柏文 現價:143.5
8463.TW 潤泰材 現價:23.05
8464.TW 億豐 現價:304.5
8466.TW 美吉吉-KY 現價:42.35
8467.TW 波力-KY 現價:60.6
8472.TWO 夠麻吉 現價:31.50
8473.TW 山林水 現價:27.40
8476.TWO 台境 現價:62.7
8477.TWO 創業家 現價:14.45
8478.TW 東哥遊艇 現價:437.0
8481.TW 政伸 現價:52.9
8482.TW 商億-KY 現價:66.5
8488.TW 吉源-KY 現價:16.90
8489.TWO 三貝德 現價:23.75
8499.TW 鼎炫-KY 現價:97.8
8905.TWO 裕國 現價:28.10
8906.TWO 花王 現價:16.10
8908.TWO 欣雄 現價:69.4
8916.TWO 光隆 現價:50.5
8917.TWO 欣泰 現價:-
8921.TWO 沈氏 現價:14.35
8923.TWO 時報 現價:19.45
8924.TWO 大田 現價:85.9
8926.TW 台汽電 現價:42.90
8927.TWO 北基 現價:50.3
8928.TWO 鉅明 現價:32.00
8929.TWO 富堡 現價:20.35
8930.TWO 青鋼 現價:28.55
8931.TWO 大汽電 現價:47.30
8932.TWO 宏大 現價:72.5
8933.TWO 愛地雅 現價:10.25
8935.TWO 邦泰 現價:12.00
8936.TWO 國統 現價:30.65
8937.TWO 合騏 現價:21.60
8938.TWO 明安 現價:71.5
8940.TW 新天地 現價:23.70
8941.TWO 關中 現價:58.2
8942.TWO 森鉅 現價:74.7
8996.TW 高力 現價:309.0
9802.TW 鈺齊-KY 現價:119.5
9902.TW 台火 現價:11.75
9904.TW 寶成 現價:29.35
9905.TW 大華 現價:24.35
9906.TW 欣巴巴 現價:56.6
9907.TW 統一實 現價:17.40
9908.TW 大台北 現價:32.80
9910.TW 豐泰 現價:168.5
9911.TW 櫻花 現價:62.3
9912.TW 偉聯 現價:10.20
9914.TW 美利達 現價:193.5
9917.TW 中保科 現價:108.5
9918.TW 欣天然 現價:40.75
9919.TW 康那香 現價:17.00
9921.TW 巨大 現價:203.0
9924.TW 福興 現價:42.00
9925.TW 新保 現價:40.05
9926.TW 新海 現價:54.7
9927.TW 泰銘 現價:54.6
9928.TW 中視 現價:17.65
9929.TW 秋雨 現價:12.35
9930.TW 中聯資源 現價:51.2
9931.TW 欣高 現價:41.20
9933.TW 中鼎 現價:39.60
9934.TW 成霖 現價:14.70
9935.TW 慶豐富 現價:18.25
9937.TW 全國 現價:66.6
9938.TW 百和 現價:47.20
9939.TW 宏全 現價:99.0
9940.TW 信義 現價:28.60
9941.TW 裕融 現價:174.0
9941A.TW 裕融甲特 現價:48.25
9942.TW 茂順 現價:141.5
9943.TW 好樂迪 現價:90.0
9944.TW 新麗 現價:19.75
9945.TW 潤泰新 現價:33.20
9946.TW 三發地產 現價:13.95
9949.TWO 琉園 現價:12.90
9950.TWO 萬國通 現價:18.20
9951.TWO 皇田 現價:77.9
9955.TW 佳龍 現價:21.80
9958.TW 世紀鋼 現價:138.5
9960.TWO 邁達康 現價:26.55
9962.TWO 有益 現價:17.40
